data.date,data.resultSet.0.detected_virus,data.resultSet.1.cres_successful,data.resultSet.10.detected_spam,data.resultSet.11.total_hard_bounces,data.resultSet.12.detected_virus_per_msg,data.resultSet.13.malicious_url,data.resultSet.14.total_recipients_delivered,data.resultSet.2.cres_failed,data.resultSet.3.threat_content_filter,data.resultSet.4.total_dlp_incidents,data.resultSet.5.total_clean_recipients,data.resultSet.6.total_recipients_processed,data.resultSet.7.ims_spam_increment_over_case,data.resultSet.8.detected_amp,data.resultSet.9.total_recipients,data.type,meta.totalCount,source_file
12/02/2024,0,7,2,3452,0,10,174489,0,7648,0,170149,177804,4,17,177922,mail_outgoing_traffic_summary,10,20240212-PRO-OM.json
13/02/2024,0,3,6,3440,3,0,174487,0,7639,0,170156,177790,6,18,177935,mail_outgoing_traffic_summary,12,20240213-PRO-OM.json
14/02/2024,10,0,0,3440,5,7,174488,8,7647,0,170163,177809,10,16,177926,mail_outgoing_traffic_summary,10,20240214-PRO-OM.json
15/02/2024,0,0,0,3451,11,0,174490,0,7649,0,170147,177794,11,19,177923,mail_outgoing_traffic_summary,9,20240215-PRO-OM.json
16/02/2024,1,0,0,3436,9,1,174471,0,7655,8,170160,177796,0,17,177932,mail_outgoing_traffic_summary,14,20240216-PRO-OM.json
17/02/2024,9,6,0,3441,0,0,174487,4,7649,0,170157,177801,8,19,177918,mail_outgoing_traffic_summary,15,20240217-PRO-OM.json
18/02/2024,0,0,0,3451,3,0,174476,10,7655,0,170153,177791,2,12,177922,mail_outgoing_traffic_summary,8,20240218-PRO-OM.json
19/02/2024,0,0,5,3456,9,0,174482,4,7655,0,170151,177804,0,9,177919,mail_outgoing_traffic_summary,10,20240219-PRO-OM.json
20/02/2024,0,0,6,3446,4,7,174478,0,7658,2,170153,177810,0,4,177936,mail_outgoing_traffic_summary,18,20240220-PRO-OM.json
21/02/2024,6,1,5,3441,4,0,174478,0,7658,0,170151,177793,13,16,177934,mail_outgoing_traffic_summary,17,20240221-PRO-OM.json
22/02/2024,2,0,0,3456,0,8,174483,5,7650,0,170160,177801,0,0,177934,mail_outgoing_traffic_summary,8,20240222-PRO-OM.json
23/02/2024,0,0,0,3452,0,0,174482,7,7644,8,170150,177797,0,2,177921,mail_outgoing_traffic_summary,10,20240223-PRO-OM.json
24/02/2024,0,0,9,3445,11,5,174483,9,7657,8,170146,177803,0,8,177931,mail_outgoing_traffic_summary,4,20240224-PRO-OM.json
25/02/2024,10,0,0,3448,0,0,174477,9,7644,1,170144,177806,0,9,177924,mail_outgoing_traffic_summary,16,20240225-PRO-OM.json
26/02/2024,10,10,0,3450,0,4,174481,0,7653,3,170154,177800,2,14,177930,mail_outgoing_traffic_summary,14,20240226-PRO-OM.json
27/02/2024,4,0,1,3446,5,0,174479,9,7641,0,170157,177801,13,7,177936,mail_outgoing_traffic_summary,4,20240227-PRO-OM.json
28/02/2024,1,0,10,3440,1,6,174483,0,7638,0,170161,177791,0,13,177924,mail_outgoing_traffic_summary,19,20240228-PRO-OM.json
29/02/2024,10,0,6,3444,11,0,174472,0,7652,0,170147,177795,12,12,177926,mail_outgoing_traffic_summary,0,20240229-PRO-OM.json
01/03/2024,0,8,8,3446,0,9,174471,2,7642,7,170151,177790,8,13,177938,mail_outgoing_traffic_summary,16,20240301-PRO-OM.json
02/03/2024,3,7,0,3444,11,0,174483,9,7643,5,170144,177798,8,5,177924,mail_outgoing_traffic_summary,12,20240302-PRO-OM.json
03/03/2024,8,0,9,3453,0,0,174475,0,7658,0,170158,177805,13,7,177938,mail_outgoing_traffic_summary,4,20240303-PRO-OM.json
04/03/2024,0,10,0,3445,7,0,174478,8,7658,0,170157,177802,4,6,177923,mail_outgoing_traffic_summary,5,20240304-PRO-OM.json
05/03/2024,1,0,4,3454,2,0,174475,10,7639,0,170145,177797,0,3,177931,mail_outgoing_traffic_summary,15,20240305-PRO-OM.json
06/03/2024,6,0,0,3443,6,6,174478,6,7648,0,170160,177799,7,15,177932,mail_outgoing_traffic_summary,12,20240306-PRO-OM.json
07/03/2024,0,0,5,3438,0,4,174471,0,7650,0,170145,177792,9,20,177926,mail_outgoing_traffic_summary,11,20240307-PRO-OM.json
08/03/2024,0,0,4,3452,0,4,174484,0,7644,7,170143,177798,5,7,177927,mail_outgoing_traffic_summary,3,20240308-PRO-OM.json
09/03/2024,0,9,5,3443,1,0,174477,0,7655,7,170156,177804,6,5,177922,mail_outgoing_traffic_summary,8,20240309-PRO-OM.json
10/03/2024,0,0,2,3443,7,0,174481,0,7658,7,170160,177799,0,20,177927,mail_outgoing_traffic_summary,1,20240310-PRO-OM.json
11/03/2024,0,6,10,3448,0,0,174476,0,7642,0,170155,177799,1,15,177935,mail_outgoing_traffic_summary,0,20240311-PRO-OM.json
12/03/2024,0,10,9,3453,0,0,174481,0,7641,0,170144,177807,6,2,177926,mail_outgoing_traffic_summary,0,20240312-PRO-OM.json
13/03/2024,10,7,0,3437,2,8,174476,0,7650,4,170156,177790,9,9,177938,mail_outgoing_traffic_summary,18,20240313-PRO-OM.json
14/03/2024,9,10,10,3443,6,4,174488,0,7648,2,170154,177797,4,5,177926,mail_outgoing_traffic_summary,9,20240314-PRO-OM.json
15/03/2024,0,0,5,3446,0,7,174480,8,7640,0,170152,177794,7,18,177928,mail_outgoing_traffic_summary,1,20240315-PRO-OM.json
16/03/2024,1,0,3,3437,0,0,174490,0,7640,6,170163,177799,1,13,177938,mail_outgoing_traffic_summary,18,20240316-PRO-OM.json
17/03/2024,0,0,4,3436,0,2,174478,1,7640,0,170163,177806,4,10,177918,mail_outgoing_traffic_summary,0,20240317-PRO-OM.json
18/03/2024,8,8,0,3454,0,0,174482,0,7657,1,170145,177802,4,19,177936,mail_outgoing_traffic_summary,8,20240318-PRO-OM.json
19/03/2024,0,0,0,3438,3,0,174481,3,7641,0,170152,177790,9,18,177937,mail_outgoing_traffic_summary,14,20240319-PRO-OM.json
20/03/2024,0,0,9,3448,0,8,174474,0,7646,1,170145,177806,0,11,177930,mail_outgoing_traffic_summary,1,20240320-PRO-OM.json
21/03/2024,3,0,0,3449,0,0,174476,4,7658,0,170159,177801,5,7,177930,mail_outgoing_traffic_summary,0,20240321-PRO-OM.json
22/03/2024,0,10,5,3455,0,0,174490,0,7641,0,170163,177795,10,2,177932,mail_outgoing_traffic_summary,11,20240322-PRO-OM.json
23/03/2024,0,4,7,3455,0,6,174481,0,7642,2,170153,177794,3,19,177927,mail_outgoing_traffic_summary,4,20240323-PRO-OM.json
24/03/2024,0,0,6,3442,0,0,174488,0,7656,0,170154,177809,5,12,177932,mail_outgoing_traffic_summary,19,20240324-PRO-OM.json
25/03/2024,5,0,0,3451,0,0,174488,4,7658,0,170161,177810,0,11,177930,mail_outgoing_traffic_summary,12,20240325-PRO-OM.json
26/03/2024,4,0,6,3452,1,0,174482,0,7638,0,170161,177791,0,14,177924,mail_outgoing_traffic_summary,13,20240326-PRO-OM.json
27/03/2024,8,4,7,3450,4,4,174482,9,7657,8,170144,177797,0,7,177935,mail_outgoing_traffic_summary,12,20240327-PRO-OM.json
28/03/2024,3,0,0,3453,8,9,174474,0,7652,4,170155,177804,9,2,177936,mail_outgoing_traffic_summary,0,20240328-PRO-OM.json
29/03/2024,3,10,0,3446,4,5,174477,9,7656,0,170146,177806,5,3,177921,mail_outgoing_traffic_summary,6,20240329-PRO-OM.json
30/03/2024,10,0,0,3440,5,0,174482,2,7644,7,170160,177790,14,6,177923,mail_outgoing_traffic_summary,2,20240330-PRO-OM.json
31/03/2024,7,6,0,3436,0,0,174486,0,7640,0,170143,177791,1,11,177930,mail_outgoing_traffic_summary,3,20240331-PRO-OM.json
01/04/2024,2,0,0,3439,6,0,174482,0,7650,0,170150,177790,11,9,177930,mail_outgoing_traffic_summary,3,20240401-PRO-OM.json
02/04/2024,0,2,8,3436,11,0,174484,3,7639,0,170148,177802,0,9,177931,mail_outgoing_traffic_summary,7,20240402-PRO-OM.json
03/04/2024,0,7,4,3454,1,1,174478,0,7645,0,170149,177793,9,2,177926,mail_outgoing_traffic_summary,1,20240403-PRO-OM.json
04/04/2024,6,0,0,3455,9,8,174478,0,7639,0,170158,177810,6,11,177926,mail_outgoing_traffic_summary,3,20240404-PRO-OM.json
05/04/2024,0,0,0,3451,0,5,174479,0,7649,2,170159,177806,2,16,177930,mail_outgoing_traffic_summary,7,20240405-PRO-OM.json
06/04/2024,3,0,10,3453,0,0,174480,2,7653,6,170145,177804,4,4,177926,mail_outgoing_traffic_summary,6,20240406-PRO-OM.json
07/04/2024,0,8,0,3436,1,5,174476,5,7652,0,170162,177802,0,1,177924,mail_outgoing_traffic_summary,11,20240407-PRO-OM.json
08/04/2024,5,7,8,3454,0,9,174482,9,7658,7,170159,177801,14,5,177926,mail_outgoing_traffic_summary,0,20240408-PRO-OM.json
09/04/2024,7,6,5,3454,10,0,174481,0,7647,0,170157,177796,2,8,177936,mail_outgoing_traffic_summary,2,20240409-PRO-OM.json
10/04/2024,4,0,0,3436,4,0,174475,0,7652,8,170157,177793,8,13,177924,mail_outgoing_traffic_summary,13,20240410-PRO-OM.json
11/04/2024,9,5,3,3448,1,0,174490,0,7640,0,170147,177791,7,12,177932,mail_outgoing_traffic_summary,0,20240411-PRO-OM.json
12/04/2024,0,7,0,3454,9,7,174488,2,7655,5,170151,177799,0,4,177924,mail_outgoing_traffic_summary,12,20240412-PRO-OM.json
13/04/2024,3,0,0,3436,0,0,174486,0,7642,0,170147,177798,8,1,177934,mail_outgoing_traffic_summary,2,20240413-PRO-OM.json
14/04/2024,8,0,8,3445,4,0,174474,10,7643,0,170150,177792,0,13,177931,mail_outgoing_traffic_summary,19,20240414-PRO-OM.json
15/04/2024,6,8,6,3448,0,8,174480,2,7647,10,170146,177802,2,11,177919,mail_outgoing_traffic_summary,5,20240415-PRO-OM.json
16/04/2024,0,1,3,3453,0,0,174475,9,7651,0,170157,177803,0,4,177925,mail_outgoing_traffic_summary,14,20240416-PRO-OM.json
17/04/2024,5,0,0,3445,0,7,174477,5,7653,10,170163,177794,0,3,177920,mail_outgoing_traffic_summary,15,20240417-PRO-OM.json
18/04/2024,8,2,4,3446,11,8,174487,7,7653,7,170159,177799,0,0,177927,mail_outgoing_traffic_summary,6,20240418-PRO-OM.json
19/04/2024,10,0,3,3440,3,0,174486,0,7657,0,170157,177796,9,15,177936,mail_outgoing_traffic_summary,17,20240419-PRO-OM.json
20/04/2024,0,5,0,3452,0,0,174481,10,7647,8,170155,177803,5,4,177937,mail_outgoing_traffic_summary,2,20240420-PRO-OM.json
21/04/2024,9,5,0,3447,3,3,174486,0,7653,0,170145,177804,0,5,177927,mail_outgoing_traffic_summary,6,20240421-PRO-OM.json
22/04/2024,9,0,2,3440,0,0,174481,2,7650,0,170143,177791,14,12,177924,mail_outgoing_traffic_summary,1,20240422-PRO-OM.json
23/04/2024,8,0,5,3444,4,0,174475,0,7641,0,170147,177802,10,18,177924,mail_outgoing_traffic_summary,1,20240423-PRO-OM.json
24/04/2024,0,1,0,3451,0,3,174478,9,7658,3,170152,177805,0,13,177934,mail_outgoing_traffic_summary,10,20240424-PRO-OM.json
25/04/2024,0,4,0,3440,4,0,174486,4,7646,8,170156,177797,0,15,177936,mail_outgoing_traffic_summary,2,20240425-PRO-OM.json
26/04/2024,3,1,4,3445,7,9,174481,0,7657,4,170163,177806,10,11,177934,mail_outgoing_traffic_summary,19,20240426-PRO-OM.json
27/04/2024,0,8,0,3453,2,0,174471,0,7648,0,170154,177793,8,7,177930,mail_outgoing_traffic_summary,9,20240427-PRO-OM.json
28/04/2024,4,0,8,3451,9,5,174486,8,7658,6,170150,177803,6,13,177918,mail_outgoing_traffic_summary,9,20240428-PRO-OM.json
29/04/2024,6,0,0,3448,1,9,174490,0,7653,0,170153,177796,11,0,177929,mail_outgoing_traffic_summary,14,20240429-PRO-OM.json
30/04/2024,7,0,0,3453,3,3,174480,6,7644,3,170159,177793,7,14,177923,mail_outgoing_traffic_summary,12,20240430-PRO-OM.json
01/05/2024,0,8,0,3438,1,10,174481,0,7641,2,170155,177790,10,3,177931,mail_outgoing_traffic_summary,19,20240501-PRO-OM.json
02/05/2024,0,5,0,3444,0,10,174490,0,7654,0,170150,177801,0,9,177938,mail_outgoing_traffic_summary,18,20240502-PRO-OM.json
03/05/2024,0,2,0,3439,0,1,174477,0,7648,0,170156,177802,0,11,177932,mail_outgoing_traffic_summary,12,20240503-PRO-OM.json
04/05/2024,10,0,0,3443,5,7,174471,9,7651,9,170152,177801,2,2,177936,mail_outgoing_traffic_summary,7,20240504-PRO-OM.json
05/05/2024,10,1,10,3437,7,0,174490,0,7653,0,170143,177801,6,17,177934,mail_outgoing_traffic_summary,15,20240505-PRO-OM.json
06/05/2024,5,1,0,3446,0,2,174490,10,7653,0,170155,177803,10,8,177937,mail_outgoing_traffic_summary,12,20240506-PRO-OM.json
07/05/2024,7,0,0,3448,4,0,174486,1,7653,0,170151,177792,4,18,177920,mail_outgoing_traffic_summary,12,20240507-PRO-OM.json
08/05/2024,2,3,7,3441,0,0,174471,1,7639,7,170149,177803,11,2,177930,mail_outgoing_traffic_summary,13,20240508-PRO-OM.json
09/05/2024,0,0,0,3456,0,6,174487,0,7656,0,170160,177799,9,11,177927,mail_outgoing_traffic_summary,11,20240509-PRO-OM.json
10/05/2024,1,3,2,3436,0,9,174476,8,7651,0,170143,177793,0,2,177927,mail_outgoing_traffic_summary,5,20240510-PRO-OM.json
11/05/2024,0,1,0,3439,0,10,174470,9,7649,0,170158,177803,1,11,177923,mail_outgoing_traffic_summary,3,20240511-PRO-OM.json
12/05/2024,0,0,4,3442,0,0,174484,0,7643,0,170159,177799,5,9,177931,mail_outgoing_traffic_summary,1,20240512-PRO-OM.json
13/05/2024,0,10,0,3438,0,3,174478,0,7647,0,170155,177791,8,17,177922,mail_outgoing_traffic_summary,5,20240513-PRO-OM.json
14/05/2024,0,10,10,3445,11,3,174477,0,7641,0,170149,177805,14,3,177925,mail_outgoing_traffic_summary,19,20240514-PRO-OM.json
15/05/2024,0,0,0,3456,0,9,174481,0,7654,0,170162,177802,11,18,177932,mail_outgoing_traffic_summary,4,20240515-PRO-OM.json
16/05/2024,7,0,5,3440,2,0,174476,0,7644,0,170145,177795,4,12,177933,mail_outgoing_traffic_summary,15,20240516-PRO-OM.json
17/05/2024,7,5,0,3450,9,1,174484,5,7657,9,170150,177802,3,5,177933,mail_outgoing_traffic_summary,3,20240517-PRO-OM.json
18/05/2024,7,4,3,3453,0,0,174482,6,7644,5,170162,177795,0,7,177921,mail_outgoing_traffic_summary,19,20240518-PRO-OM.json
19/05/2024,0,7,0,3452,1,0,174474,0,7641,6,170143,177807,0,18,177938,mail_outgoing_traffic_summary,16,20240519-PRO-OM.json
20/05/2024,5,8,0,3437,0,0,174481,10,7658,0,170143,177803,0,17,177936,mail_outgoing_traffic_summary,15,20240520-PRO-OM.json
21/05/2024,4,7,0,3456,2,0,174481,0,7652,0,170152,177795,0,10,177926,mail_outgoing_traffic_summary,9,20240521-PRO-OM.json
22/05/2024,4,1,0,3445,3,3,174474,0,7649,3,170143,177799,11,18,177937,mail_outgoing_traffic_summary,9,20240522-PRO-OM.json
23/05/2024,2,0,0,3447,11,6,174489,3,7654,0,170152,177798,6,18,177931,mail_outgoing_traffic_summary,4,20240523-PRO-OM.json
24/05/2024,6,0,7,3450,0,3,174474,0,7645,0,170147,177801,0,18,177921,mail_outgoing_traffic_summary,16,20240524-PRO-OM.json
25/05/2024,4,0,9,3445,0,10,174489,0,7649,0,170145,177801,5,9,177926,mail_outgoing_traffic_summary,18,20240525-PRO-OM.json
26/05/2024,9,7,0,3456,10,0,174476,0,7658,0,170157,177803,3,8,177935,mail_outgoing_traffic_summary,10,20240526-PRO-OM.json
27/05/2024,0,8,8,3441,0,9,174479,0,7642,0,170158,177799,1,5,177931,mail_outgoing_traffic_summary,2,20240527-PRO-OM.json
28/05/2024,6,6,7,3456,1,0,174477,0,7650,0,170158,177805,1,9,177938,mail_outgoing_traffic_summary,0,20240528-PRO-OM.json
29/05/2024,2,0,0,3451,0,0,174486,9,7650,9,170155,177800,0,9,177921,mail_outgoing_traffic_summary,0,20240529-PRO-OM.json
30/05/2024,3,0,0,3443,10,5,174490,5,7645,0,170148,177793,8,6,177932,mail_outgoing_traffic_summary,0,20240530-PRO-OM.json
31/05/2024,9,0,0,3452,1,2,174474,0,7653,5,170162,177803,7,1,177928,mail_outgoing_traffic_summary,9,20240531-PRO-OM.json
01/06/2024,2,5,0,3439,0,4,174486,10,7638,6,170160,177791,5,1,177920,mail_outgoing_traffic_summary,12,20240601-PRO-OM.json
02/06/2024,0,0,1,3450,4,0,174486,4,7653,7,170151,177795,10,9,177929,mail_outgoing_traffic_summary,19,20240602-PRO-OM.json
03/06/2024,0,0,0,3447,6,0,174472,7,7644,3,170146,177790,11,17,177919,mail_outgoing_traffic_summary,11,20240603-PRO-OM.json
04/06/2024,7,5,10,3436,4,2,174480,0,7655,0,170163,177799,0,1,177919,mail_outgoing_traffic_summary,16,20240604-PRO-OM.json
05/06/2024,0,9,6,3436,8,0,174475,7,7648,5,170153,177799,9,6,177935,mail_outgoing_traffic_summary,14,20240605-PRO-OM.json
06/06/2024,0,1,5,3449,10,0,174482,0,7648,3,170161,177809,0,6,177922,mail_outgoing_traffic_summary,16,20240606-PRO-OM.json
07/06/2024,3,7,2,3443,11,0,174487,0,7649,0,170160,177808,4,3,177927,mail_outgoing_traffic_summary,13,20240607-PRO-OM.json
08/06/2024,0,1,0,3442,0,8,174484,0,7653,0,170159,177791,11,16,177922,mail_outgoing_traffic_summary,0,20240608-PRO-OM.json
09/06/2024,4,9,9,3450,0,0,174473,0,7643,10,170152,177793,13,19,177932,mail_outgoing_traffic_summary,0,20240609-PRO-OM.json
10/06/2024,10,0,0,3445,0,0,174480,0,7652,0,170147,177803,10,16,177933,mail_outgoing_traffic_summary,14,20240610-PRO-OM.json
11/06/2024,0,3,0,3453,4,2,174484,0,7658,0,170153,177800,3,4,177926,mail_outgoing_traffic_summary,4,20240611-PRO-OM.json
12/06/2024,0,7,3,3440,6,0,174490,0,7644,5,170163,177792,3,18,177923,mail_outgoing_traffic_summary,10,20240612-PRO-OM.json
13/06/2024,0,0,4,3437,11,7,174482,0,7651,2,170154,177802,12,3,177919,mail_outgoing_traffic_summary,1,20240613-PRO-OM.json
14/06/2024,1,0,0,3436,0,10,174474,0,7654,0,170150,177791,0,12,177926,mail_outgoing_traffic_summary,18,20240614-PRO-OM.json
15/06/2024,0,0,5,3437,0,0,174486,0,7654,0,170156,177801,10,11,177937,mail_outgoing_traffic_summary,17,20240615-PRO-OM.json
16/06/2024,0,2,0,3451,8,6,174488,0,7658,0,170146,177806,0,10,177926,mail_outgoing_traffic_summary,5,20240616-PRO-OM.json
17/06/2024,6,0,1,3450,9,0,174486,1,7646,0,170146,177808,11,7,177934,mail_outgoing_traffic_summary,4,20240617-PRO-OM.json
18/06/2024,4,0,10,3437,11,3,174476,0,7649,0,170163,177794,4,7,177934,mail_outgoing_traffic_summary,2,20240618-PRO-OM.json
19/06/2024,0,7,4,3443,11,3,174486,0,7638,8,170147,177805,8,2,177929,mail_outgoing_traffic_summary,9,20240619-PRO-OM.json
20/06/2024,4,0,0,3436,4,6,174480,0,7656,10,170158,177805,3,2,177919,mail_outgoing_traffic_summary,18,20240620-PRO-OM.json
21/06/2024,0,0,0,3439,10,8,174479,0,7652,8,170163,177805,8,19,177931,mail_outgoing_traffic_summary,12,20240621-PRO-OM.json
22/06/2024,0,2,0,3444,0,7,174475,4,7642,0,170145,177800,6,14,177934,mail_outgoing_traffic_summary,16,20240622-PRO-OM.json
23/06/2024,9,0,0,3449,8,9,174471,0,7653,7,170161,177792,14,2,177937,mail_outgoing_traffic_summary,0,20240623-PRO-OM.json
24/06/2024,7,9,3,3444,11,0,174489,3,7643,0,170152,177809,3,20,177932,mail_outgoing_traffic_summary,7,20240624-PRO-OM.json
25/06/2024,9,7,6,3442,10,5,174477,1,7649,0,170148,177796,9,11,177918,mail_outgoing_traffic_summary,2,20240625-PRO-OM.json
26/06/2024,1,6,7,3440,0,3,174474,4,7644,2,170143,177806,0,11,177929,mail_outgoing_traffic_summary,5,20240626-PRO-OM.json
27/06/2024,0,0,0,3444,4,0,174478,10,7648,2,170147,177795,0,0,177935,mail_outgoing_traffic_summary,3,20240627-PRO-OM.json
28/06/2024,10,0,0,3453,7,7,174489,8,7650,9,170152,177792,0,6,177928,mail_outgoing_traffic_summary,17,20240628-PRO-OM.json
29/06/2024,6,0,5,3444,5,0,174489,0,7641,7,170146,177807,0,2,177934,mail_outgoing_traffic_summary,1,20240629-PRO-OM.json
30/06/2024,0,0,0,3440,0,7,174490,4,7657,0,170153,177792,1,12,177938,mail_outgoing_traffic_summary,0,20240630-PRO-OM.json
01/07/2024,0,0,0,3437,9,0,174479,0,7644,0,170147,177790,12,12,177932,mail_outgoing_traffic_summary,0,20240701-PRO-OM.json
02/07/2024,0,2,9,3436,0,0,174475,0,7658,0,170144,177793,10,3,177938,mail_outgoing_traffic_summary,0,20240702-PRO-OM.json
03/07/2024,0,0,0,3454,5,0,174480,5,7650,0,170145,177798,3,4,177933,mail_outgoing_traffic_summary,5,20240703-PRO-OM.json
04/07/2024,0,0,0,3450,4,0,174475,1,7643,0,170153,177796,0,6,177926,mail_outgoing_traffic_summary,16,20240704-PRO-OM.json
05/07/2024,1,0,1,3450,0,8,174488,0,7658,0,170150,177808,12,18,177922,mail_outgoing_traffic_summary,4,20240705-PRO-OM.json
06/07/2024,8,10,0,3455,2,5,174479,0,7638,0,170143,177805,0,18,177932,mail_outgoing_traffic_summary,8,20240706-PRO-OM.json
07/07/2024,4,2,7,3438,11,10,174483,6,7658,0,170147,177808,10,14,177930,mail_outgoing_traffic_summary,0,20240707-PRO-OM.json
08/07/2024,0,0,2,3448,0,5,174490,10,7641,2,170159,177807,4,18,177923,mail_outgoing_traffic_summary,0,20240708-PRO-OM.json
09/07/2024,8,0,10,3452,0,0,174488,6,7638,0,170153,177790,14,7,177918,mail_outgoing_traffic_summary,2,20240709-PRO-OM.json
10/07/2024,9,0,0,3436,0,8,174472,5,7643,3,170151,177806,10,2,177918,mail_outgoing_traffic_summary,12,20240710-PRO-OM.json
11/07/2024,0,2,0,3445,5,0,174475,5,7639,0,170151,177792,0,17,177918,mail_outgoing_traffic_summary,0,20240711-PRO-OM.json
12/07/2024,1,0,0,3455,0,0,174486,0,7653,4,170158,177805,10,11,177936,mail_outgoing_traffic_summary,6,20240712-PRO-OM.json
13/07/2024,9,7,3,3439,10,8,174484,0,7654,2,170153,177800,0,0,177934,mail_outgoing_traffic_summary,0,20240713-PRO-OM.json
14/07/2024,0,0,2,3455,5,8,174472,4,7650,2,170143,177795,3,9,177929,mail_outgoing_traffic_summary,15,20240714-PRO-OM.json
15/07/2024,0,8,0,3436,10,10,174479,0,7652,9,170144,177795,0,20,177937,mail_outgoing_traffic_summary,8,20240715-PRO-OM.json
16/07/2024,0,8,0,3455,0,0,174478,3,7653,0,170153,177804,12,3,177922,mail_outgoing_traffic_summary,0,20240716-PRO-OM.json
17/07/2024,0,0,0,3450,11,0,174487,0,7653,7,170156,177792,0,19,177928,mail_outgoing_traffic_summary,14,20240717-PRO-OM.json
18/07/2024,2,0,0,3453,3,0,174487,3,7651,4,170159,177803,0,12,177925,mail_outgoing_traffic_summary,2,20240718-PRO-OM.json
19/07/2024,2,0,3,3455,0,0,174472,0,7647,10,170154,177802,10,13,177937,mail_outgoing_traffic_summary,18,20240719-PRO-OM.json
20/07/2024,10,10,0,3456,4,1,174481,5,7645,0,170163,177803,5,4,177924,mail_outgoing_traffic_summary,8,20240720-PRO-OM.json
21/07/2024,0,0,2,3455,0,10,174490,1,7648,0,170156,177801,0,4,177919,mail_outgoing_traffic_summary,12,20240721-PRO-OM.json
22/07/2024,1,1,2,3447,5,7,174477,1,7650,0,170159,177799,13,15,177929,mail_outgoing_traffic_summary,6,20240722-PRO-OM.json
23/07/2024,0,7,8,3453,0,0,174471,10,7654,4,170154,177806,8,10,177919,mail_outgoing_traffic_summary,14,20240723-PRO-OM.json
24/07/2024,3,3,0,3450,1,3,174481,0,7653,0,170143,177805,12,7,177929,mail_outgoing_traffic_summary,3,20240724-PRO-OM.json
25/07/2024,7,9,4,3441,10,0,174486,0,7640,0,170146,177807,0,1,177919,mail_outgoing_traffic_summary,7,20240725-PRO-OM.json
26/07/2024,0,0,0,3448,5,1,174480,9,7655,0,170143,177804,0,0,177918,mail_outgoing_traffic_summary,7,20240726-PRO-OM.json
27/07/2024,2,6,0,3447,0,0,174480,0,7638,8,170159,177793,8,13,177931,mail_outgoing_traffic_summary,3,20240727-PRO-OM.json
28/07/2024,0,0,0,3447,11,0,174489,0,7638,9,170154,177810,0,14,177938,mail_outgoing_traffic_summary,18,20240728-PRO-OM.json
29/07/2024,0,6,0,3444,0,3,174484,5,7652,9,170163,177797,3,15,177922,mail_outgoing_traffic_summary,11,20240729-PRO-OM.json
30/07/2024,0,0,0,3445,3,9,174482,9,7652,0,170151,177804,7,10,177923,mail_outgoing_traffic_summary,15,20240730-PRO-OM.json
31/07/2024,0,0,0,3447,0,0,174473,1,7642,0,170160,177807,0,12,177918,mail_outgoing_traffic_summary,14,20240731-PRO-OM.json
01/08/2024,0,0,2,3444,0,9,174489,0,7655,9,170148,177795,12,20,177919,mail_outgoing_traffic_summary,11,20240801-PRO-OM.json
02/08/2024,0,0,0,3442,9,4,174482,4,7640,0,170160,177792,7,18,177923,mail_outgoing_traffic_summary,19,20240802-PRO-OM.json
03/08/2024,0,2,9,3436,2,0,174487,10,7644,10,170159,177809,0,13,177920,mail_outgoing_traffic_summary,14,20240803-PRO-OM.json
04/08/2024,1,7,1,3450,0,0,174488,0,7653,0,170143,177791,11,20,177918,mail_outgoing_traffic_summary,14,20240804-PRO-OM.json
05/08/2024,5,0,0,3453,10,0,174489,4,7650,0,170144,177807,0,10,177932,mail_outgoing_traffic_summary,2,20240805-PRO-OM.json
06/08/2024,0,0,0,3446,0,0,174479,0,7639,0,170153,177801,2,12,177938,mail_outgoing_traffic_summary,13,20240806-PRO-OM.json
07/08/2024,4,4,0,3442,3,0,174478,0,7640,6,170143,177793,6,14,177932,mail_outgoing_traffic_summary,16,20240807-PRO-OM.json
08/08/2024,0,1,0,3455,2,7,174484,0,7653,0,170144,177794,14,17,177927,mail_outgoing_traffic_summary,12,20240808-PRO-OM.json
09/08/2024,0,4,0,3456,6,2,174477,0,7658,0,170147,177806,0,1,177930,mail_outgoing_traffic_summary,8,20240809-PRO-OM.json
10/08/2024,1,0,0,3447,11,6,174489,0,7650,0,170146,177797,13,0,177918,mail_outgoing_traffic_summary,3,20240810-PRO-OM.json
11/08/2024,1,0,0,3452,10,9,174490,0,7652,0,170143,177800,7,12,177929,mail_outgoing_traffic_summary,0,20240811-PRO-OM.json
12/08/2024,0,0,0,3439,0,0,174484,0,7645,0,170147,177797,0,1,177918,mail_outgoing_traffic_summary,15,20240812-PRO-OM.json
13/08/2024,0,0,3,3441,9,0,174479,0,7651,5,170148,177803,0,15,177924,mail_outgoing_traffic_summary,9,20240813-PRO-OM.json
14/08/2024,10,8,0,3455,0,0,174490,0,7656,0,170163,177801,0,8,177931,mail_outgoing_traffic_summary,13,20240814-PRO-OM.json
15/08/2024,0,0,10,3448,9,0,174474,7,7645,1,170163,177802,5,1,177935,mail_outgoing_traffic_summary,13,20240815-PRO-OM.json
16/08/2024,0,1,3,3453,0,10,174470,0,7646,0,170146,177791,13,2,177928,mail_outgoing_traffic_summary,18,20240816-PRO-OM.json
17/08/2024,8,0,0,3436,0,8,174489,0,7639,4,170148,177796,0,9,177936,mail_outgoing_traffic_summary,5,20240817-PRO-OM.json
